Gene_name,GSM1342279,GSM1342280,GSM1342281,GSM1342282,GSM1342283
WDR38,0.06758404,-0.17318726,0.32572174,0.25199986,0.36307
EXOC6,-0.1721983,-0.27093267,-0.011422634,0.11498594,0.12660313
IMPG2,0.14927197,0.5400562,0.05832863,0.07301283,-0.12170267
LOC651113,0.2737646,0.027464867,-0.235178,-0.09740782,0.15455914
TMEM87B,-0.16992664,-0.24418259,0.43834496,0.2818432,0.5035758
MMP27,0.04101324,-0.001813889,-0.11684704,-0.12699795,-0.058823586
EXT2,-0.027440548,-0.28377962,0.08811045,0.18581676,0.38396072
LOC389672,-0.87607384,-0.911109,-0.90034485,-0.82670116,-0.6578407
LOC650118,0.06140423,-0.19830942,-0.105362415,-0.21105862,-0.18174267
LOC729399,0.26845407,-0.1638403,0.026675224,0.17240334,-0.049235344
CYB561,0.3204689,-0.28009224,-0.099215984,-0.04142189,0.093091965
PCYOX1,-0.10542011,-0.07070637,-0.16228485,-0.048456192,-0.22749805
CLK1,1.6028976,1.7023306,0.3714075,0.22399235,0.24165344
WDR87,0.15797043,-0.11211014,0.39971685,0.2116332,0.13663101
ADRA1B,0.2879777,-0.07021189,0.25211525,0.16245508,0.17898512
LOC728939,0.5369334,-0.03166485,0.24207067,-0.13923216,-0.014498234
FLJ45983,-0.12868214,-0.49868298,0.018032074,-0.17393112,0.13446236
ENOX2,0.030682564,-0.11822033,-0.30198765,-0.37056112,-0.17298985
LOC388969,0.21964169,-0.04475212,-0.48832655,-0.12851143,-0.10848951
LOC442710,0.026746273,0.13730097,0.16473961,-0.09157562,-0.086474895
LOC644183,-0.13927364,-0.0192976,0.060705185,-0.2116499,-0.12703705
BLOC1S2,-0.35436392,-0.4796586,0.49321222,0.45983076,0.843729
TOMM20,-0.97625065,-0.8925934,-0.8422966,-0.99005985,-0.86973953
ADARB1,1.7267809,1.7279091,0.90645313,0.9361496,0.86301136
TLR9,-0.13354778,-0.005549908,0.064266205,-0.2835698,-0.037776947
BXDC2,-0.61205673,-0.44763565,0.66067696,0.8906193,0.792222
GSTP1,-0.081837654,-0.06503487,-0.21966648,-0.05275631,-0.14949036
DKFZp779B1634,0.032739162,0.17510223,0.11837578,0.09958124,-0.17966795
C1orf117,0.09653807,0.21173477,0.18483877,0.26402664,0.07652521
LOC642047,-0.14961243,-0.25613642,0.26529598,0.11385536,-0.00041
MBD3L1,0.12674904,-0.06746292,-0.2168088,-0.21679592,-0.015082359
CST7,0.31862402,0.27663183,-0.3364439,-0.43111944,-0.34931946
SGPP1,-2.427927,-2.537703,-0.19770432,-0.21670151,-0.22173882
OR11H12,0.15234423,0.039481163,0.09145689,-0.11772299,0.15536404
THOC6,0.5477114,0.822073,0.003417969,-0.049123764,0.010417938
WRN,-0.24679756,-0.23506546,-0.025167465,0.34221268,0.3788414
NAF1,-0.075191975,-0.05867529,0.253191,0.5808625,0.45313406
IGFL3,0.08265877,-0.09338808,0.3236432,0.050271988,-0.1966362
ALAD,-0.06352329,-0.07106733,-0.07009888,-0.07620859,-0.16762543
PPARG,-0.10136986,-0.20142221,0.013954639,-0.012887478,0.035161495
LOC729759,0.40803623,-0.07772732,0.021222591,-0.07908535,-0.009494782
DPH3,-0.20628929,-0.47899532,1.0551968,1.1124611,1.1775427
ARL16,-0.2171669,-0.06081295,-0.015812874,0.18052673,0.11478138
ASCC2,0.30191517,0.2277546,0.561533,0.3503132,0.54993725
LOC651894,0.04688263,0.07750702,-1.420969,-1.9084549,-1.3531151
LOC643932,0.4161644,0.2708063,0.12722635,-0.027164936,0.23800993
KLF13,0.37570763,0.5071554,-0.38362694,-0.3407526,-0.28820515
DBF4B,-0.5976062,-0.513433,0.42417622,0.41225195,0.64856195
SLC25A23,0.2904024,0.41663742,-0.27340412,-0.59612656,-0.32593346
TBX6,0.009125233,0.09062672,-0.28598738,-0.12999344,-0.20159912
LCE1A,-0.076523304,-0.1110034,-0.078915596,-0.18084717,-0.07503605
NMS,-0.07031393,0.06637001,0.044819355,-0.09983349,0.096498966
CCDC123,0.34934187,0.5329957,0.09277964,-0.004367828,-0.051953793
OR1J2,0.02428341,0.1852603,0.040580273,0.042368412,0.2400012
WBSCR16,0.3951912,0.04783058,0.5687647,0.7812252,0.7448406
PLK3,-0.6623721,-0.43664742,-0.06670618,-0.42714596,-0.44446373
ZCCHC12,-0.5849848,-0.3639226,0.04512453,0.30974913,-0.04674816
AKAP14,0.102138996,0.038357735,-0.1264844,-0.18974447,-0.18402004
MPP6,-0.6479635,-0.64008904,1.6613226,1.7670603,1.5749264
TNFSF12,-0.015859604,0.20495605,-0.05732107,-0.07869673,-0.001316071
VSX1,-0.051080704,-0.023949146,-0.047407627,-0.11090231,-0.14265728
SLCO1A2,-0.32863045,-0.26539326,-0.1837349,-0.14351463,0.06208992
RIPK4,0.4604044,0.36568642,-0.40963173,-0.11728096,-0.44436598
LOC644978,0.17008829,-0.23372364,-0.11326742,-0.06890297,-0.07887745
SLC7A13,0.07854128,-0.26314974,0.05397463,0.006459713,-0.46384144
LOC649455,-0.061638832,0.054864883,-0.028670311,-0.023255825,-0.19922209
FAM65A,-0.19966602,-0.11758423,0.84548855,0.829093,1.1004181
LOC649452,-0.10916138,0.03954029,-0.16437101,0.008889198,-0.06921387
LOC642659,-0.03483677,-0.004055023,-0.22526455,-0.095983505,0.15831804
LAMB3,0.009419441,0.07709217,0.1990428,0.03070879,-0.020388126
LOC727787,0.32278395,0.07527256,-0.08870697,0.07900381,0.14015722
ZNF32,-1.1330914,-0.68897104,-0.6288147,-0.33432388,-0.47937393
RANBP3,-0.001785278,-0.085045815,0.07710314,0.081181526,0.15535307
HEMGN,-0.023941517,-0.23267412,0.009871006,-0.063565254,-0.043244362
LOC121792,-0.077260494,-0.013258934,-0.038952827,-0.005021095,0.22345972
C11orf45,0.23958015,0.3044839,-0.15376234,0.004548073,0.053608418
SLC35C1,0.13716602,0.3873682,-0.3262453,-0.099105835,-0.40777588
COL4A3BP,1.4688988,1.5106497,0.9945345,0.6947508,0.23221397
C10orf116,2.5876503,2.4881506,-3.4436164,-3.6125975,-3.6336365
AHDC1,-0.16285038,0.1832633,-0.8814564,-0.6013117,-0.74360657
NSUN2,-0.589571,-0.5319929,0.09286404,0.27937603,0.23378849
DYM,0.14428711,0.04019928,-0.34655952,-0.23898125,-0.3137722
CARM1,1.9939146,2.1562977,2.424614,2.079008,2.1968021
MAFF,0.328732,0.17953825,0.41630602,0.8536587,0.5595827
HLA-DQA2,-0.04928875,-0.064706326,0.03895378,0.022297382,-0.07858276
SART1,-0.038444996,0.028831005,0.43433666,0.27102518,0.31335926
MTERFD3,-0.14997864,-0.21269894,-0.103318214,-0.22734976,-0.2657237
C2orf33,-0.05109024,-0.06790829,-0.62037754,-0.5205431,-0.42354393
SNORD18B,-0.13115215,-0.0906415,0.03775215,0.009825707,0.20397091
LOC648173,0.014860153,0.1348505,0.17124605,0.08851576,0.06449127
APOBEC3A,-0.26144743,-3.48E-05,0.057646275,0.12929058,-0.28975296
PAXIP1,0.18400097,0.26567173,0.05168724,0.36162663,0.29058266
LAPTM4B,1.1197662,1.0969849,0.3581028,0.4724741,0.33767033
LOC643903,0.28391838,-0.06032276,-0.32847166,-0.008482456,-0.3693409
KCNK4,-0.21680498,-0.28465605,0.015762806,0.1811533,-0.0765419
GEN1,0.24398327,0.21863174,0.08371544,0.047822,0.10120726
PNPLA8,-0.52364635,-0.43690205,-0.87575436,-0.8691101,-0.90171957
OR2L2,0.060963154,-0.056756496,-0.20992899,-0.3543682,-0.054520607
LOC647264,-0.1221447,0.03882265,0.027630806,-0.16513777,-0.14947367
FAM119B,-0.35940695,-0.2523389,-0.29102755,-0.030869484,0.032318592
LOC648502,0.147758,0.13165331,-0.04599142,-0.11766958,-0.13302612
MAT2B,-2.8285398,-2.9021502,-0.90786934,-0.8886652,-0.8226423
LOC650881,0.45467234,0.010533333,-0.114528656,-0.05376339,-0.124397755
SORCS1,-0.027067184,0.40254354,-0.006950378,0.08617401,0.16867971
LOC650325,0.038962364,0.3167572,-0.13751411,-0.002237797,0.011779785
LOC653676,0.15737915,-0.14999056,-0.047889233,0.19889736,0.102603436
MYOCD,0.05387354,0.059580803,0.117470264,0.19171953,0.04937172
LOC652694,-1.6076136,-1.6961069,-1.8394303,-1.8044405,-1.8102989
USP49,-0.4710102,-0.58514404,-1.0801954,-1.6166563,-1.89781
ZNF681,-0.002884865,-0.06372166,0.15182686,0.07962322,-0.001023293
BCAN,-0.037879944,-0.20293236,0.15428448,-0.014854908,0.30829906
LOC643446,0.098181725,-0.09973478,0.31214428,0.5078893,0.100455284
ABCG8,-0.002532005,-0.06397581,-0.12703371,-0.13294935,-0.09274244
TXN,-0.37053013,-0.4354849,0.47016144,0.31799698,0.4669075
GBX2,0.07059622,0.028958797,0.034031868,-0.15918207,-0.013055325
HHCM,-0.09186077,0.022427082,0.12326193,-0.13835955,0.05901718
TACR1,-0.13418436,-0.2658229,-0.10167599,0.03598833,-0.004435539
PDGFRL,1.0027399,1.0164299,-0.82719135,-0.8914976,-0.71178627
PPIE,-0.011449814,-0.08716774,0.4848957,0.488451,0.59464836
AGL,0.033019543,-0.29414606,-0.020071507,0.37513494,0.017891407
ZNF317,-0.08703613,-0.26111507,0.33885574,0.26964474,0.29321766
NBPF3,-0.21341419,-0.11808634,0.4667821,0.44581318,0.15333462
RIBC2,0.15344381,0.06553602,-0.009699345,-0.049623013,-0.1058383
LOC646879,-0.02755642,0.19269133,-0.049416065,0.017083645,-0.051781178
LOC643359,0.092868805,0.1106863,-0.22690105,-0.004015923,-0.2596879
LOC650965,0.052572727,-0.13373661,-0.19320154,0.073571205,0.13583803
CD109,-0.073702335,0.29034042,0.43536234,0.28871632,0.4480815
C10orf90,-0.73845816,-0.60761166,-0.1597991,-0.2075448,-0.47209978
WDR17,-0.07744026,-0.14587593,0.01623106,0.23781776,0.1171093
RBM45,-0.49020767,-0.22574997,-0.36523342,-0.3971281,-0.16401958
ATXN2L,0.033990383,0.22132492,0.41239262,0.36232042,0.12417364
FLJ45337,-0.49417257,-0.23362112,0.21504164,-0.27340078,-0.15313482
GCNT2,1.4521213,1.3661771,-0.22936535,-0.22613668,-0.26519394
SNORD55,-0.08213425,-0.46110106,0.48831892,0.6497092,0.42490387
IL8RB,0.029083729,-0.22154093,0.15287781,0.21914434,0.22332
LOC646931,-0.020792007,0.033899307,0.060868263,-0.037209034,0.2164998
KIAA1026,-0.055840492,-0.3349476,0.3946042,0.28350878,0.037714005
SSR4,0.28457546,0.25066948,-0.77765656,-0.63281727,-0.61885834
LOC654200,-0.13877773,0.005123615,0.13983393,-0.1394248,0.16460228
ASB7,-0.007403851,0.09017658,0.29578972,0.34837532,0.23929119
NUDT13,-0.001515389,-0.27949286,0.2226305,0.11043692,0.39561844
CTSG,0.20348835,0.34472895,-0.41423655,-0.44253397,-0.5676112
TSGA10,-0.11524582,-0.34719467,-0.22429943,0.2501502,-0.20652866
KRTAP4-7,0.13617945,0.08464146,0.043034077,0.124210835,-0.04635763
MAPK8IP1,-0.30538464,-0.24859619,0.031269073,-0.1517477,0.28416204
NPEPPS,-0.19772387,-0.6253133,0.3313303,0.6135678,0.42342758
CSHL1,0.1639247,-0.002745628,0.12466955,0.29684925,0.6892457
LOC731096,0.5640211,0.5488548,-0.38861942,-0.41452026,-0.29068184
LOC729238,0.13462496,-0.05563116,0.024700642,0.33379126,0.17184639
XAGE3,-1.7063274,-1.4689922,2.2756786,2.5893574,2.4160929
CST6,0.13748074,-0.05802059,0.022733688,-0.13741684,0.0448637
ARL5B,-0.71361256,-0.4614544,0.4210205,0.57056665,0.23418903
LOC643449,0.26424932,0.3301754,-0.10021162,-0.31941748,-0.078291416
SDC3,-0.07592201,-0.025319576,0.1883893,0.14791965,0.21431541
TRIM16,-0.15890074,-0.08816719,0.08177042,-0.31867933,0.015627384
FLJ12529,-0.099815845,-0.0927124,0.019487858,0.18539381,0.047484875
LOC652898,0.24473,0.35799122,-0.062473774,0.024812222,-0.16204739
AVPR1B,-0.39204168,-0.09440279,-0.005628109,0.025024414,0.24286556
LOC650788,0.030569553,-0.0998559,-0.061576843,0.093322754,0.21773434
LOC645168,0.052535057,-0.15596962,0.17761326,-0.08063078,0.047632694
SSX5,-0.46933365,-0.37957954,0.44052076,0.6253252,0.89628124
LOC650739,-0.15721655,0.16781187,-0.08882141,0.111720085,0.043682575
ATP2B4,2.1210003,2.1285362,0.52469826,0.532732,0.34288597
LOC148709,0.2707157,-0.03524685,-0.123194695,0.13946676,-0.148067
LOC650407,0.20339584,-0.24417591,0.123015404,0.066642284,-0.079627514
LOC644662,-0.1556449,0.23734951,-0.22871065,0.15907383,-0.0143466
RTKN,1.9214306,1.9127245,1.3935194,1.5303555,1.4364872
LOC440248,0.05290699,0.002599239,0.15425253,0.18434525,0.09945202
PLXNA2,-0.096939564,-0.32464838,0.4401126,0.042608738,0.074650764
MYC,0.007779121,0.17895222,-0.6019592,-0.32359982,-0.42443275
CREG1,0.047100067,0.2635002,-1.0982285,-0.8415346,-1.181591
PDIA6,0.8216343,0.55050087,0.6903782,0.73818016,0.74478054
ANKRD20B,0.038254738,0.03600502,0.22625256,-0.054765224,-0.037767887
KIAA1333,-0.032686234,-0.29240894,-0.13446617,-0.09734106,-0.46222496
FLJ20323,-0.31069756,-0.29182816,-0.03425312,0.019672394,0.3592596
SELENBP1,-0.28066635,0.14704037,-1.4860625,-1.6578369,-1.7747612
C11orf63,-0.2639222,-0.43380547,0.033914566,-0.053352356,-0.08564854
SASS6,0.4951892,0.6002517,-0.16268301,-0.17313719,-0.016482353
C20orf51,0.43612337,0.13323689,-0.06218052,-0.062306404,0.26804018
LOC650749,0.15228367,-0.45676565,0.15802956,-0.03059864,-0.032399178
NT5DC1,0.32221508,0.27926064,-1.1464343,-1.0134482,-1.0453415
MRRF,0.5248823,0.6460705,-0.12099838,-0.10780239,0.2333355
TADA2L,-0.5273223,-0.40260458,0.35906124,0.21156406,0.2492981
BCR,0.04031515,0.11770964,-0.18749857,-0.15087605,-0.08567238
LOC649800,-0.08711481,-0.22581339,-0.14980555,0.051534176,0.1492033
SPANXB2,-0.23893166,0.13700294,-0.13256598,-0.00937891,0.15353394
NUCKS1,-0.55329895,-0.3901024,0.28792953,-0.08035755,-0.50821686
MRPS15,0.25204277,0.40131378,0.02031517,0.27973557,0.21296215
RAET1E,-0.39225006,-0.18042326,0.1890254,0.2097578,0.34692812
LIG4,0.23816824,0.22364378,0.1893115,0.37572956,0.21589899
CAPZA1,0.19025326,-0.10497904,-0.008121491,-0.23810244,0.012784004
SYTL5,-0.40072155,-0.44489956,0.6625047,0.77166414,0.8952403
GLRX2,0.3474493,0.6268816,0.9801245,0.8344431,0.74674606
GGTLC1,0.011918068,0.14893627,-0.1811328,-0.20648909,-0.39233208
B4GALT2,0.05183935,-0.25317383,0.076536655,-0.08682251,0.09799671
TMPRSS3,-0.0721488,-0.12907362,-0.1684413,0.035424232,-0.29837608
C5orf13,0.61026,0.74922466,0.13449955,0.40392208,0.46253777
HOXA1,-0.027147293,-0.19089317,-0.004788876,0.2731514,-0.042720795
LOC646627,0.05577755,0.06274128,-0.16369772,-0.04911518,-0.28514957
A4GNT,-0.25675488,-0.040337086,0.15769148,0.14442015,-0.28449297
UBQLN2,-0.5458584,-0.5675955,-0.13982868,0.20308113,-0.10404396
LOC642083,-0.054014683,0.02657795,-0.0656209,0.40488195,-0.028528214
LOC341346,0.17799759,0.21659422,-0.055808067,0.012565613,0.1117425
MAP2K3,-0.45402384,-0.50772476,0.028337479,0.3153119,0.04388714
PATL1,0.21417522,0.36625862,0.1609602,0.21013355,0.27899456
LOC643570,-0.10523701,-0.31743956,0.24729967,-0.09343243,0.11178255
LOC642366,-0.03846979,0.006884575,0.12512207,0.0838747,-0.14064217
EDN2,2.7540903,2.7375383,-0.818244,-0.95006704,-0.83465815
LILRP2,0.11942291,0.116014004,-0.08975077,-0.019063473,-0.08213806
BAZ1B,1.3885326,1.1854525,1.2766085,1.2065725,1.4538879
LOC641941,0.07528925,-0.0666132,-0.3130498,-0.1454773,-0.30392933
LOC647493,0.2381072,-0.006593227,0.25630617,0.18405199,-0.1408534
RECQL,-0.23087597,-0.21631336,0.66074085,0.3333311,0.5420437
MAMLD1,-0.77078533,-0.39809084,1.0356302,0.7343607,0.98702145
LEMD2,0.20277023,0.35549545,0.11014271,0.010293961,0.04179001
C6orf61,0.24402952,0.2694602,-0.22346401,-0.4266281,-0.3421011
TUBB2B,-2.245946,-2.4822655,1.3972168,1.746726,1.1000814
OR5H15,-0.29974508,-0.03617668,-0.12114191,-0.05128765,0.17893314
LOC643550,0.027958393,0.010169029,0.06383371,0.11738825,0.2946682
LOC400954,-0.12927341,0.09761524,0.15687084,0.01290369,0.028444767
LOC647339,-0.14167833,0.2813878,0.042099476,0.02003622,-0.07595968
TREX2,-0.21068192,-0.12215948,0.11910963,-0.02739954,-0.06671858
TTLL3,-0.15173292,-0.30058813,0.07899904,0.108067036,0.20613766
LOC284998,0.14973307,0.06000662,0.20460892,0.04991007,0.058003426
DNM3,-0.17566347,-0.28155375,0.1581173,0.055635452,-0.11903477
LOC730196,0.17062998,0.46552515,0.028755665,-0.08574772,-0.03443098
LOC644504,-0.03204918,-0.11648512,0.06819677,-0.1713233,-0.09883976
OSBPL9,-0.15635872,0.2031169,-0.16858578,-0.05236435,-0.10133791
LOC649823,-0.02008915,0.26133966,0.13842678,0.24208975,-0.073633194
HIST1H2BC,-0.17343521,-0.097735405,0.08226776,-0.08256245,0.1454525
ACTR3B,0.052084446,-0.055424213,0.28864384,0.002550602,0.11160612
PTPN20,-0.006599903,0.048303127,0.19464636,0.06271458,0.030352592
LMOD1,0.2842331,0.2701764,-0.7534852,-0.52742434,-0.76348925
LOC651102,0.14117289,0.036343575,0.098762035,0.04139614,-0.08822489
AURKA,0.47618103,0.5925369,1.731657,1.657527,1.6424513
LOC643640,-0.11171341,-0.11941385,-0.03587389,0.10536623,-0.06029129
LOC728454,0.48078585,0.11240101,0.103140354,-0.056738377,0.12193394
LOC643968,0.077890396,0.003101349,0.10530424,-0.055850983,0.027744293
FOXF1,-0.63540554,-0.3873248,0.9267945,0.84500885,0.6512933
LOC644286,0.07365179,0.1555934,0.04015255,0.14429712,0.012742996
HAND1,-0.31916857,-0.1235919,0.26779795,0.27746296,0.14067936
TRIM10,-0.15253353,-0.35817146,-0.07705355,-0.027294159,-0.13905478
LOC646442,-0.071367264,-0.021438599,0.018789768,0.1746788,0.14688158
CGRRF1,-0.1662283,0.055316925,0.13595104,0.06670284,0.20556927
SPNS1,0.23920918,0.13214874,0.3551092,0.066957474,0.52345467
C16orf54,-0.11198568,-0.06160021,0.000869,0.09555769,0.17991304
LOC644048,-0.097827435,0.09648657,0.03917837,-0.09448862,0.21385479
LOC642112,0.07969618,-0.10489273,0.2734251,0.1966176,0.033554554
C7orf20,-0.057639122,0.21489286,0.13393927,0.027088642,-0.031386375
LOC388946,0.036631107,0.25964594,0.012331486,0.23198938,0.031494617
LOC402100,0.18671799,0.006868839,-0.068852425,-0.08638191,0.17104816
LOC441119,-0.01625824,0.08227348,0.092347145,-0.0666461,0.09535265
AGPAT2,-0.6113739,-0.96423817,1.0180264,0.8990402,0.974349
CNTNAP3B,0.10187149,0.028504372,-0.11741018,0.075433254,-0.0622921
SLC7A10,-0.23977995,-0.17016792,0.15709925,0.3677001,0.038230896
LOC651316,-0.07088184,0.19040918,0.582891,0.51133204,0.41038656
Mar-01,0.23054314,0.88095,-0.2721758,-0.12458038,-0.30242968
AQP1,-1.7063313,-1.6873059,-1.1774783,-1.2028971,-1.3280754
LOC652148,0.04945326,0.003815651,0.11100912,0.20775175,-0.26500463
NPHS1,-0.020236015,-0.20566702,-0.16480112,-0.092020035,0.06531572
GlyBP,-0.04019499,0.29718208,-0.20065832,0.033528805,0.023317814
C19orf48,-1.8549724,-2.0290074,-1.2779536,-0.9732418,-1.143127
IL12B,-0.5167885,-0.16621399,0.17934704,-0.06592798,-0.05121374
SPATA2,0.30313015,0.07042408,-0.18675041,0.016748428,-0.18388748
ZBTB39,-0.24428558,-0.09187651,-0.01058197,-0.023645878,0.10831785
CCT6AP1,-0.50492287,-0.30712557,1.0426149,0.803205,0.6700239
KLF14,-0.03040123,-0.15993404,0.13075352,0.111516,0.000906
LOC642154,-0.053182602,0.15153933,0.09309721,0.060076237,0.034395695
OVCH1,-0.23314524,-0.13973045,0.10919571,-0.08596945,-0.13030672
TWF1,-0.84169817,-0.5718484,0.95374393,1.0029736,1.052331
C9orf100,0.5797701,0.44983387,0.31853104,0.5240984,0.36654568
CACNA1D,0.106440544,0.011728764,-0.06837225,-0.027026176,0.16667032
LOC643328,0.21713018,-0.19790363,0.07661152,-0.037980556,-0.17001104
MRPL4,-0.21221924,-0.00886631,0.005912781,-0.017190456,0.19787407
TNRC4,0.11814213,-0.01066494,-0.032171726,0.08494139,-0.10887003
CLPB,0.1963191,0.06252098,0.04948044,0.12672281,0.19931221
MYO1F,0.7091031,0.880671,-0.4664526,-0.3906064,-0.3218732
KIF21A,-0.5131173,-0.89411783,-0.31530905,-0.32383585,-0.30189514
C17orf44,-0.23238277,0.11817312,-0.7072811,-0.34566212,-0.5048294
LOC643272,-0.14237118,-0.11029196,0.017288208,-0.06385708,0.05315399
SPINK4,0.7140789,0.8580828,-0.27702665,-0.14854908,-0.045679092
DYRK4,-0.19678688,-0.07315159,-0.25544453,-0.21125507,-0.10338974
HIF1A,-0.6674166,-0.7711015,1.1150112,0.96075916,0.8702545
LOC641806,-0.22950077,0.09007406,0.43938446,0.505167,0.26664543
AIM2,0.37729597,-0.095173836,-0.021416187,-0.11767292,0.037914753
PAN3,0.21569824,0.49878407,-0.44424915,-0.71601486,-0.6843834
LOC649921,0.055479527,0.030041218,-0.17329025,0.06716204,-0.013643265
LOC390594,-0.12887001,0.035164356,0.11437702,0.094231606,-0.22431087
MFSD7,0.07022858,0.020921707,-1.2929535,-1.2888522,-1.4794989
MRPL49,-0.76505375,-0.5484886,-0.84001637,-0.6462364,-0.8091469
LOC727825,0.34585476,0.1870451,-0.09856987,0.069122314,-0.19398499
LOC645869,0.34362698,0.11590481,0.121546745,0.366045,-0.020105839
LOC649416,0.055078983,0.058224678,-0.098496914,0.20751953,-0.10850716
LOC646496,0.12839508,0.024831295,-0.020256996,0.055943966,-0.15182972
PDE2A,0.18643618,-0.057431698,-0.14413643,-0.069625854,0.005548954
LOC651311,-0.12112665,0.021167755,-0.24093008,-0.04851389,-0.03174162
LOC652271,0.019308567,-0.25410032,0.33792448,0.177104,0.4840517
ZNF642,-0.25574446,-0.032104492,-0.07880068,-0.23304081,-0.12323809
ALDOA,0.019361973,0.23015976,0.024353027,0.16460752,-0.005466938
LOC653362,0.06133032,0.023952484,0.17888403,0.3154788,0.014203072
LOC650036,-0.21684837,0.06928444,-0.047333717,0.39534664,-0.03641653
LOC642178,-0.050376892,0.035057545,-0.026305199,0.11575031,0.10906792
DCXR,0.2941084,0.1091938,-0.98475647,-1.0206327,-0.98654556
RP1,0.18774462,-0.03802967,0.054456234,-0.08843517,-0.28216887
FOXL2,-0.39192915,-0.9692664,0.85191584,1.1587367,1.1657062
OR8H1,-0.17773294,-0.011415958,-0.15431976,0.04132986,-0.15195847
RAB27A,-0.08018112,0.024750233,0.24926186,-0.045327663,0.04353714
REG1B,-0.043052673,-0.15775824,0.006043434,-0.37588978,-0.10157108
LOC650841,0.16847086,0.17928362,0.11899853,-0.004177094,0.021539211
LOC402715,0.23717213,0.17362499,-0.030107498,-0.022990704,0.052898884
RAB11FIP4,-0.22373962,0.40619755,0.034644604,-0.17560959,-0.25487614
ZNF568,-0.09711647,0.19302845,0.008246899,-0.072989464,-0.085660934
HTR3A,0.19820166,0.018477917,-0.060791492,-0.0594182,-0.2209177
UACA,0.27817726,0.11279154,0.21321964,0.09049511,-0.052457333
LOC647535,0.23718405,0.3700652,0.036275864,0.02410984,0.14552927
MCM2,0.88644314,0.94676876,0.42873573,0.40725136,0.47480774
CRLF1,-0.1108098,0.07929468,0.099709034,0.20014858,0.014809608
LOC339902,-0.064269066,-0.19333696,0.039019108,0.14055634,-0.17861176
DGAT2,-0.07652998,-0.23310614,-0.02111578,-0.31429863,-0.03839588
SLC5A1,-0.041459084,-0.18719149,-1.3256474,-1.3109889,-1.2622738
HIST1H4E,0.40936327,0.026884556,0.26146364,-0.071529865,-0.15959167
RHBDD1,0.18118191,0.21621227,0.004989624,0.20489883,-0.079891205
RASGEF1C,-0.09814882,0.1216073,-0.18552303,-0.2104764,-0.11973524
FAM48A,-0.09105539,-0.074739456,0.19202185,0.2681961,-0.14623785
