Gene_name,GSM368877,GSM368878,GSM368879,GSM368880,GSM368881,GSM368882,GSM368883,GSM368884,GSM368885,GSM368886,GSM368887,GSM368888,GSM368889,GSM368890
SLC5A8,-4.305562098,-2.718841542,-4.737821904,-4.190313883,2.036942173,1.96426433,-0.139325614,-5.182569673,-3.234761921,-3.631212352,-2.790162466,2.362256754,-0.410929885,-2.776336261
ROS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A25,0,0.243156462,0,0,0,1.426265761,0,0,0,0,0,0,0,0
HAK,-5.405224068,-4.59991948,-3.974278902,-4.553826214,-3.601000711,-0.417159654,2.942073161,-4.462270505,-5.529095498,-4.92103322,-4.58066285,1.008604368,-3.912285559,2.345258856
ANKFN1,0,0,0,0,0,0,0,0,0,0.135433083,0,0,0,0
RELB,-1.204104034,-1.490626102,-0.360756747,-1.906647942,1.434505209,-0.76071654,-0.06438935,0.515522926,-0.235702465,-1.909874153,0.972885465,0.669491023,0.530237216,0.4273195
CCDC32,0.439669914,0.227699294,0.259138616,0.725261962,-0.235848141,-0.901068059,-1.442855497,0.384072752,0.61164665,0.531633722,-0.174590183,-0.59465164,-0.441675975,-0.708532712
RFP2,0.254218355,0,0.051366011,0,1.336728269,0,0,0,0,0,0.1520333,0,0,0
RNF186,1.367318343,-0.079691126,0.88730099,0.506212177,-0.683951079,0.650850644,0.102165873,0.663236198,-0.683951079,-0.683951079,0.774164792,-0.683951079,-0.265918365,-0.239231674
COL4A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INPP5E,-1.088343951,0.418900316,-0.325204367,0.042423881,-0.7113714,-0.025226972,-1.726125171,-0.36817927,0.746010553,-0.470121065,0.31497594,-3.721467517,0.07926528,-0.770328214
NR5A2,-0.820708882,-0.820708882,-0.820708882,-0.820708882,-0.820708882,-0.820708882,1.556068384,-0.820708882,-0.820708882,-0.820708882,-0.771458876,-0.430460806,3.09823543,1.391576792
SLIT3,-3.721103535,-3.721103535,-3.721103535,-3.721103535,-3.519189002,1.702647946,1.601956632,-3.721103535,-3.721103535,-3.721103535,-3.721103535,-2.161591837,-0.585514286,3.30574631
PANX3,-3.172338267,-2.559233946,-3.172338267,-3.172338267,2.884751828,1.15497679,-1.616220355,-3.172338267,-3.172338267,-3.157742842,-3.172338267,1.877600652,-2.08587038,0.122510355
MRPL27,0.224250608,0.4233346,0.138443139,0.613328179,0.473038006,-0.111685787,-0.529028402,-0.413395395,-0.278281394,-0.15067748,-0.312286772,0.471312012,0.215336203,-0.493498284
DPP7,-1.384926103,-1.081365945,-0.95987322,0.017846066,-0.227464705,-0.784906741,-2.174351533,-1.387281741,-1.465352812,-1.203549731,-1.200711296,1.745244865,-1.887758486,-1.994304125
FLJ20152,-4.385417995,-4.385417995,-4.385417995,-4.385417995,-0.918149114,-4.385417995,3.471210228,-4.385417995,-4.385417995,-4.385417995,-4.385417995,-0.679491225,-2.328094019,1.193806851
GLYAT,-0.122884839,1.042971111,1.717603442,1.556001199,-0.362889223,-0.362889223,-0.362889223,0.689464935,0.073696406,0.28566768,1.239278707,-0.362889223,0.136477068,-0.362889223
LDB1,0.37881689,0.548189004,-0.163350167,0.850870995,-1.561467464,1.257946211,-1.580125063,-0.15005488,0.571656322,0.73068622,0.245391111,0.336154905,-1.391891601,-1.964213974
LOC653746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA1,-1.276042355,-1.276042355,-1.276042355,-1.276042355,-0.114252199,-1.276042355,-0.416957872,-1.276042355,-1.276042355,-1.276042355,-1.276042355,0.351669238,1.741519947,-1.276042355
MAT2B,0.563483447,0.557375724,0.64571223,0.249642698,-1.905574643,-1.350393831,-0.020422529,0.54598274,0.530926175,0.284277543,0.182416287,-1.565388192,-0.541074179,-0.189360259
HSD11B1,-1.055577247,-1.055577247,-1.055577247,-1.055577247,3.966252784,-1.055577247,-1.055577247,-1.055577247,-1.055577247,-1.055577247,-1.055577247,1.712203331,-1.055577247,-1.055577247
FAM20B,0.46815664,0.47187274,-0.110621683,-0.325124503,-3.098115745,-0.464322068,-0.006004043,-0.07666197,0.072419967,0.325546452,-0.353982951,-6.336764097,0.733036063,0.274418428
GTPBP1,-0.938061872,-1.222851271,-1.046535458,-1.718305228,2.444031603,-1.604829236,-1.446224132,-0.793713247,-1.024879713,-0.447867869,-1.268717302,2.12400493,-1.534800727,-2.24178613
KCNA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFF3,-3.974633517,-7.424459222,-2.472667739,-2.263836864,1.973524622,-0.389551948,-0.367477883,-2.750614289,-3.056419329,-3.074082632,-2.74078989,-0.965612176,2.381341048,-1.975213675
HMHA1,-0.432250631,-0.399842661,0.632108645,-0.292302612,-3.098808413,-0.755883228,-1.378120895,0.68571062,0.478806972,-0.083857327,1.508198923,-3.098808413,-0.109080137,-1.335526453
C16ORF25,0,0.487935192,0,0,1.895960313,0,0,0,0.037299629,0,0,1.143637902,0.614122047,0
CRMP1,-0.668670028,0.152749745,0.051156819,-1.220162643,0.835420458,1.245637558,-0.162694276,-1.727870402,-1.641903647,-0.672304228,-0.654333338,1.699183426,-1.457114234,-0.774519945
RHAG,1.168521062,1.077323819,1.107098673,0.637397593,-8.492247019,-8.383835473,-6.494447002,0.867011129,0.89596674,1.152076844,0.181319784,-6.861556159,-2.808039817,-8.492247019
LOC653626,-4.163515938,-4.163515938,-4.163515938,-4.163515938,0.440450828,-0.214497013,2.359303898,-2.988040439,-3.540936936,-4.163515938,-2.812090078,-2.45460919,0.517597001,2.703283111
RPL8,0.508668938,0.823650058,0.943348076,1.588900267,-3.669599761,-1.044588547,-2.204135722,0.769752981,0.417676228,0.260282975,-0.306918154,-0.265698967,-2.740908472,-2.6537335
C11ORF9,0,0,0,0,3.209085821,0,0,0,0,0,0,0,0,0
UNQ9217,-0.756756553,-1.046231775,0.553548095,-0.204995786,0.911523598,0.971754474,-1.046231775,0.054869034,-0.526508727,-0.042947974,0.031216759,-1.046231775,0.435554743,-0.720296395
IRX3,-4.418998354,-9.122091438,-9.122091438,-5.453612025,0.86475143,1.885028272,-0.580585311,-6.357024848,-6.221584443,-8.572304614,-5.505985947,-0.306249067,2.244893908,-0.008261548
PLEK2,0.801981932,0.591373093,0.783280131,0.901859233,-3.129004924,-0.127194459,-3.463907262,0.157606504,-0.08097029,0.665742042,-0.943189078,-1.929477612,-0.876606023,-1.278874819
KIF23,1.127191786,0.748771285,0.430284624,0.293340293,-5.881056137,-5.881056137,-5.881056137,0.714672218,1.013347853,1.53273784,0.245076564,-5.881056137,-0.721337654,-3.987053303
MFI2,-0.425749012,-0.165562982,-0.425749012,-0.107367812,0.313392688,1.200525986,-0.425749012,-0.425749012,-0.425749012,-0.425749012,-0.425749012,3.1688697,-0.425749012,-0.425749012
ADPRHL2,0.136323354,0.432021655,0.287316806,0.603760412,-4.707913545,0.260911961,-1.098715584,-0.084781943,-0.365631024,-0.04108828,0.216223735,-0.6753587,0.336573193,-1.44371153
BRD9,-0.724493201,0.562556397,-0.736647957,-0.111033787,2.592202865,-0.736647957,-0.204438237,-0.736647957,0.408021705,-0.1011321,-0.697005936,0.896340844,-0.736647957,-0.736647957
OXSR1,0.487567564,0.837544218,0.233444285,-0.140661133,-7.69732668,-1.105924953,0.384530532,0.216170884,0.469946561,0.561957872,0.473679624,-1.23958466,-0.395724745,-0.276931653
DLG3,0,0,0,0,0,0,0,0,0,0,0,0,1.151030344,0
JUB,0,0,0,0,0,0,0,0,0,0,0,1.930152336,0,0
DERA,0.415912477,0.337096754,0.670695774,0.609701201,-2.661189085,-0.581459092,-0.276964416,0.630471214,0.60835089,0.354752899,0.087482471,-1.186949423,-0.870707004,-0.441957558
SF4,-0.044869543,0.330982406,-0.350100486,0.026214814,0.057210133,-0.136540448,0.097801724,-0.176792293,-0.168199639,0.01511855,0.267371736,-1.139197738,0.256407466,-0.362550423
TAS2R46,0,0,0,0,1.420012409,0,0,0,0,0,0,4.618675848,0,0
MAPK8IP3,-1.95398385,-0.940644155,-4.089689586,-3.415863227,0.908345156,1.213097317,-0.171432502,-2.889068256,-0.130552623,-0.401593034,0.396207765,0.115079411,1.191649566,0.167540943
HOMER3,-3.834005209,-3.834005209,-1.816577197,-3.834005209,-3.834005209,1.177053163,2.380873637,-1.929977354,-1.358853999,-2.7135388,-0.870829365,1.317589054,-0.537098177,1.036591001
PML,0,0,0,0,0.285654483,0,0,0,0,0,0,0,0,0
ARHGAP21,-0.317888349,-0.214104965,-0.94471311,-1.192658407,-1.273659639,0.844686374,0.653407869,-0.742028775,-0.095901878,-0.442983978,-0.563410064,1.176792074,0.37983308,1.147592834
NPAL1,-2.065235977,-2.065235977,-2.065235977,-2.065235977,3.247177799,2.384033197,-1.238919865,-2.065235977,-2.065235977,-2.065235977,-2.065235977,-2.065235977,1.092746514,-2.065235977
PCYT1B,0.484343755,1.959544369,1.020176805,0.955547157,0,0,0,0,1.133517085,1.386133921,1.048098398,0,0,0
ADH1B,-1.135815798,-1.135815798,-1.135815798,-1.135815798,1.144830088,0.138301586,0.822899766,-1.135815798,-1.135815798,-1.135815798,-1.135815798,0.082692223,-1.135815798,3.859992047
OR52B6,-2.274507589,-3.220949801,-3.279897442,-1.93734036,2.211626557,-1.409526103,-3.365682697,-2.81227351,-3.835071848,-2.404431298,-3.125040201,3.173176076,-2.326849219,-3.078067275
FLJ14107,0.215428917,0.494270004,-1.741614602,-1.741614602,2.177736803,-1.741614602,-1.55303802,-1.741614602,0.381075508,0.051398439,0.162938618,1.738989016,-1.741614602,-1.741614602
COPA,0.039278711,0.098547696,0.230711946,-0.23945123,0.150781169,-0.265160636,-0.181959252,0.185127125,-0.235836366,-0.143824252,-0.255087798,-0.89794568,-0.008219336,0.092600644
KIAA1706,0.054030472,-0.526447348,0.321916003,-0.185425542,-0.96361964,-2.321581052,1.360964352,0.175213372,0.10226216,-0.026058007,0.879538798,-1.71108489,-1.210712977,0.939650538
THADA,0.432500639,0.774230881,0.339001902,0.552277439,-1.923291633,-0.568793057,-0.530214009,0.214062649,-0.264024475,0.000398992,-0.383604108,-0.449226723,0.380924164,0.02094837
FMO5,-2.006134286,-1.34785385,-1.410658023,-2.001985728,0.833926182,0.47983837,-2.838758064,-1.478047441,-1.484127339,-2.034614598,-2.076696712,0.786020284,-2.930322007,-3.341006344
IFT57,0.339165904,0.414666,0.407281657,0.439579631,-3.612699852,-3.612699852,0.693082387,0.40084057,-0.248565197,-0.080140542,-0.068414631,-2.580256454,0.213307682,1.09247944
DCAKD,-0.319217506,0.064163959,-0.206597738,0.36346197,-0.471591161,0.774180948,-0.866343593,-0.042961894,0.051585893,-0.294471294,-0.15809111,-0.558358721,0.680709207,-0.171513955
DUS2L,0.597085938,0.833350304,0.43789655,0.664895789,-4.101061254,0.503213575,-0.954538604,0.403084835,0.277904127,0.582893016,0.205815269,-2.991847092,-0.306508067,-0.8503838
MTNR1B,0,0,0,0,0,0,0,0,0,0,0,3.012205496,0,0
CLIP2,-0.200493048,-0.719354417,-0.280422511,-1.243613989,-3.169526084,1.405814235,0.78192067,-0.25752898,0.551315311,-0.528289031,0.642195392,-1.282904974,-0.960038991,1.69391747
FTSJ3,0.858688601,0.571117883,0.603786637,0.710453966,-3.649894946,-1.903723554,-0.843389145,0.133483783,0.080105028,0.431968722,0.377470906,-3.649894946,-0.123898929,-0.581946524
FDXR,1.086871259,0.914937862,-0.141010208,0.953253249,-1.026563586,0.081844614,-1.026563586,-0.48618226,1.154463408,1.013052556,0.640889762,-1.026563586,-0.637874635,-1.026563586
GRN,-1.374174198,-2.198872047,-0.079754986,-1.129565743,0.718156268,0.537766102,-0.833233187,-0.159200626,-0.215378332,-0.796094869,0.86780828,-0.864254026,-0.277940558,0.209579485
INPP5F,0.563782298,0.978245043,0.432338634,0.662860444,-0.434699369,1.286689697,0.165563842,0.242157005,-0.434699369,1.297382019,-0.01482546,-0.434699369,-0.264774367,-0.434699369
MYO7A,-2.410117345,-2.410117345,-2.410117345,-2.410117345,3.294948392,-1.459559815,-0.292584781,-2.410117345,-2.410117345,-2.410117345,-1.795617738,-0.512385857,-0.281690512,-0.315436836
CBLC,-3.041070063,-2.129215086,-2.759650938,-1.292084562,-1.895133896,2.051473402,-1.963020483,-1.649358289,-2.997456393,-2.34440611,-2.373865,-3.191749147,1.85673473,-1.112184364
C8ORF22,-2.717039349,-2.717039349,-2.717039349,-2.717039349,-1.322405856,-2.717039349,3.085644702,-2.717039349,-2.717039349,-2.717039349,-2.717039349,0.573807082,-2.717039349,2.870839031
FLJ25421,-0.252375846,0.503472547,-0.087700954,0.732543828,1.03780698,-1.555107611,-0.412242891,0.337468962,-1.182262744,0.071167388,-0.529533035,1.731751364,-1.555107611,-1.494084057
NDUFB10,-0.305592648,-0.044221337,-0.25597365,-0.010714884,0.26497929,0.318192606,0.646204135,-0.332354841,-0.310684068,-0.305592648,-0.708510167,0.755529443,0.057117783,0.42610448
CNP,1.069340397,0.170578748,-0.824662437,0.553902592,-0.824662437,-0.824662437,1.073507211,0.16076786,0.012247849,0.695770498,-0.738180962,-0.824662437,-0.824662437,0.83126292
ADAMTS2,0,0,0,0,0,2.32141278,0,0,0,0,0,0,0,1.991198238
INHBE,-0.581562228,-1.324423774,0.712861357,-1.324423774,-1.324423774,0.346238706,2.787641391,-0.475474402,-0.705832125,0.103730009,-0.213617901,-1.324423774,-1.324423774,-1.324423774
LOC115098,0.053118175,-0.057659623,-0.535098731,0.612363044,1.55164629,-0.55801136,-0.370691575,-0.397224745,-0.344433136,-0.035380215,-0.105875609,0.740491885,-0.713852395,-1.124711763
C18ORF14,0,0,0,0,1.045777132,0,0,0,0,0,0,0,0,0.885553378
RNF139,1.425656682,0.572139029,1.576055575,0.68390302,0,0.352449928,0,0,0,0.307549473,0.120808932,0,0,0
FKHL18,-2.370740684,-2.370740684,-2.370740684,-2.370740684,-2.370740684,2.29618026,-1.249780836,-2.370740684,-2.370740684,-2.370740684,-2.370740684,0.524732811,-0.17401228,3.173230709
TAS2R10,0,0,0,0,0,0,0,0,0.291860633,0,0,3.733653967,0.493469292,0
KIAA1853,0,0,0,0,0,0.671757587,1.601768412,0,0,0,0,2.835307665,0,0
MED25,0.561024805,-0.074773097,-0.090204104,0.210214929,-5.843131755,-0.157313074,-0.784250106,0.472624908,0.403908221,0.846238575,0.451848563,-0.167114456,0.335458902,-0.950443657
DYNC2LI1,0.460314576,0.318525343,0.476506338,0.830876214,-2.436695761,-2.2400567,-0.527276486,0.68524276,0.325453692,0.498506638,-0.372233111,-3.466502857,-0.33991159,-0.563735406
PRRX1,-0.099482388,0.368536512,-0.099482388,-0.099482388,-0.099482388,-0.099482388,2.70890395,-0.099482388,-0.099482388,-0.099482388,-0.099482388,-0.099482388,-0.099482388,1.912607989
ANTXR1,-0.556482203,-0.249723137,-0.857106434,-0.275217928,-4.184201768,1.427828386,-0.34704862,-0.867564054,-0.754673198,-0.519237459,-1.242951472,1.148502053,-0.03538279,1.252275614
RAB39B,0,0,0,0,0,0,0,0,0,0,0,1.270675073,1.500858766,0
RGS10,0.467148269,0.886298406,1.146856306,-0.24956558,-0.24956558,-0.24956558,2.099485242,-0.108101725,-0.24956558,-0.24956558,0.72998926,-0.24956558,-0.24956558,1.864999886
CSRP1,-0.697108472,-0.571459056,-0.743953319,-0.353339314,-0.033710555,0.418580756,-0.735132019,-0.92828854,-1.005289721,-0.791386076,-0.825313969,-0.725923821,0.777482719,2.093749967
OR2W3,0.812717844,0.943863007,0.857756485,1.232078477,-2.272240186,-0.408538011,-2.641481907,0.541557914,0.48554462,0.656785992,0.234877869,-2.641481907,-1.122832843,-2.641481907
SHMT1,0.96407739,1.073804292,0.684816155,0.706848349,-7.16042846,-2.459790038,-0.52671028,0.406176,0.109583556,0.834789627,0.247962321,-3.71187683,-1.055472025,-1.316567064
NRG1,-0.25475338,-0.943076437,-0.736813314,-1.374216635,-1.374216635,-1.374216635,-1.374216635,-1.374216635,-1.374216635,-0.72841412,-1.059443989,3.501519511,-1.374216635,-1.374216635
PRMT5,0.183486059,0.462362625,0.252671407,0.575759578,0.729223131,-0.487603929,-0.669097569,-0.092665783,-0.266613668,0.007732235,-0.077494129,0.477336802,-0.704770723,-0.782841128
CAMSAP1,0.001319385,-0.278057927,-0.563751664,-0.943308197,0.594856197,-1.534812861,0.239784006,-0.683044947,-0.352921909,-0.046286681,-0.233250008,-0.001325544,-1.575344295,-0.1704344
MYCBP2,0.035626827,0.855344837,-0.183754662,-0.55594943,0.336387797,-0.449472059,0.417741613,-0.358999426,-0.097952331,-0.185036873,0.21459602,-1.542993835,0.103289475,0.366621659
PPARD,-0.451872602,-0.451872602,-0.451872602,-0.451872602,3.555412616,-0.451872602,-0.451872602,-0.451872602,-0.451872602,-0.451872602,-0.451872602,2.812343841,-0.451872602,-0.451872602
FLJ22222,-0.530856635,0.058715408,0.332013158,-0.268012662,0.994139012,-0.641767958,-1.991701269,-0.120901286,-0.137117977,0.280791566,-0.415824933,-0.55748635,-0.650681559,-0.889334419
FANCM,0.98899137,1.004419532,1.074370342,0.070096216,-0.772752918,-0.772752918,-0.772752918,0.950952799,0.7396731,0.359466085,0.674665603,0.557661349,-0.772752918,-0.699190577
ZNF364,-0.2311074,0.122537097,-0.352619472,-0.178419498,-1.764284467,-0.41550755,1.287480665,-0.127033758,-0.573838275,-0.27907168,-0.687959833,1.092351511,-0.243570162,0.091165363
VASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALM,-0.614986801,-0.31324663,-0.706165319,-0.563788765,1.725631712,0.614594708,0.071771536,-1.589563186,-1.112028038,-1.69586521,-1.773021933,0.577531873,-0.907217068,0.9184753
SGPP2,-0.207874701,-0.207874701,-0.207874701,-0.207874701,2.691358946,0.474499145,-0.207874701,0.440682202,-0.207874701,-0.207874701,-0.207874701,3.132346615,-0.207874701,-0.207874701
RER1,0.502355152,0.481346656,0.740159446,0.755025663,-2.905574048,0.774768951,-1.323581113,0.157852584,-0.257236659,0.094799035,0.132636472,-3.673185417,-0.00312407,-0.51789155
ATP6V1B1,-4.849094173,-4.849094173,-4.849094173,-1.920111604,1.953211346,0.000381302,-1.964527997,-4.747446618,-4.849094173,-4.631837861,-4.849094173,-0.981408941,1.792399474,-1.431513349
PARP16,0.619203142,0.737455094,0.546919847,0.632556986,-3.949746417,-4.39185523,-1.675227798,0.370157657,0.432707709,0.532205748,0.057413944,-0.304925012,-0.249005823,-1.048992075
FAM20A,-2.426697462,-2.426697462,-2.426697462,-2.426697462,-0.071205759,2.050791666,-0.284819007,-2.426697462,-2.426697462,-2.426697462,-2.426697462,2.835336526,-1.503333842,1.905969303
IGSF4C,-0.790696812,-0.790696812,-0.790696812,-0.790696812,-0.790696812,-0.790696812,1.231174851,-0.790696812,-0.790696812,-0.790696812,-0.790696812,-0.790696812,-0.386412198,0.185403742
ADAM21,0.760493373,-0.293275419,-0.696820387,0.03404587,-0.773797028,1.012042831,0.849043669,-0.111243542,-0.945394535,-1.028015383,-0.729015494,0.127379689,0.144352916,0.229729977
ZNF570,0.024940537,0.522375396,0.557004639,0.764792428,-2.205535531,-0.838853475,-2.168596202,0.448327034,0.107288445,0.526896492,-0.091434455,1.225195496,-1.197881634,-0.523713552
C11ORF30,-2.177885505,-1.682551244,-2.284539251,-1.361396776,-0.826059367,1.296553244,-1.652609127,-2.178479974,-2.572739148,-2.772504253,-2.349129647,3.346157588,-2.010858169,-2.793631508
RASSF2,0.122251007,1.14541136,0.335185917,0.390898362,-0.636104939,-0.565219407,-0.563014326,0.165929511,0.361605358,-0.988554867,0.417305466,-0.988554867,-0.249857816,-0.779851118
GYPE,1.886919239,-0.957114124,0.232801825,1.202616432,-4.614957744,-4.614957744,-4.614957744,0.650735588,0.499806186,1.468736974,1.018707406,-4.614957744,-2.331920894,-4.614957744
C12ORF57,-1.153504382,-0.890351823,-0.584735977,0.314984196,1.098265329,0.473817567,0.261324046,-0.813625402,-1.173845591,-1.825271685,-1.487756087,0.727533727,0.653925351,0.472506205
LOC158160,0,0,0,0.749344399,0,0,0,0,0.976100554,0.181627361,0,0.456865932,0,0
ZNF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICAM1,0.292420597,0.798478358,0.984464724,0.042898945,-1.258845619,-0.245500834,0.569029792,-0.086893053,0.276800222,0.617668135,1.032220991,-1.258845619,-0.184907165,0.099669151
KALRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJ39531,1.284417891,0,0.841235989,0,0,0,0,1.316505285,1.244048287,0,1.566488228,0.120337839,0,0
GANC,1.917577354,1.875370439,0,0,0,0,0.097900655,1.033537091,1.878427651,1.946352594,0.348354244,0,0,0
DDR1,-4.384435341,-7.148705723,-6.409760616,-5.309538753,1.514849369,-0.642138653,-0.844563326,-6.994163799,-6.785709919,-6.941991816,-5.218043179,0.156536041,1.932930874,0.093288213
EHMT1,-0.000291632,-0.000291632,-0.000291632,-0.000291632,0.716422216,-0.000291632,-0.000291632,1.230272241,0.781709545,0.503590064,-0.000291632,2.593244257,-0.000291632,-0.000291632
LY9,-0.208168659,-0.208168659,0.387765192,-0.208168659,-0.208168659,-0.208168659,-0.193047584,2.96504874,-0.208168659,1.031965513,1.126084601,-0.208168659,0.699344566,-0.208168659
ARG1,-0.881025922,-4.008904978,0.492262691,0.384026478,-2.679544852,-5.406924876,-4.406451118,0.736457063,0.891258007,0.791669953,1.904371604,-5.406924876,0.830617333,-5.406924876
CDK5RAP1,1.100493849,1.341977182,0.911815621,1.517722292,-1.01014501,-1.01014501,-1.01014501,0.834509039,0.938968492,1.253862887,0.333212708,-1.01014501,-1.01014501,-1.01014501
CYP26B1,-3.179115309,-2.888366441,-2.479214777,-2.954817546,-3.837729548,2.460453335,1.894548302,-3.096520921,-1.468932219,-2.309011341,-2.461695174,-3.837729548,-0.042415201,2.124885119
FAM82A,0,0,0,0,0,0,0,0,0,0,0,1.202785989,0,0
NDUFS4,0.302383969,0.145121994,0.368433416,0.297035242,-1.554158155,-0.941613761,0.889542765,0.248538489,0.212983729,0.129405264,-0.570261784,0.345801869,-0.681863494,0.40421804
RNF19,-1.282664689,-0.969643979,-0.73806719,-1.621823898,1.235575006,-2.226911295,-1.136987553,-0.99136045,-1.177797115,-0.945466486,-1.739254776,2.513543484,-0.409209114,-1.164193001
TBL1Y,-0.520352354,-0.520352354,-0.520352354,-0.520352354,1.69906092,-0.464129544,-0.520352354,-0.520352354,-0.520352354,-0.520352354,-0.520352354,3.6900633,-0.520352354,-0.520352354
CSPP1,0.655855068,0.914204131,-0.495129302,-0.241773515,-3.373203519,-1.010292893,-1.425569386,-0.382306504,0.681095814,0.937099334,-0.063944552,-2.313513393,-0.32200328,-1.652516001
FBXW8,-1.033016917,-1.033016917,-1.033016917,-1.033016917,1.451971883,2.328329483,-1.033016917,-1.033016917,-1.033016917,-1.033016917,-1.033016917,2.740970839,-1.033016917,-1.033016917
ME3,0,0,0,0,0.984498211,0,0,0,0,0,0,0.285654483,0,0
NR3C1,0.017346458,-0.138669046,-0.099027026,-0.138669046,1.615606517,2.194261002,0.568192995,-0.138669046,-0.138669046,-0.138669046,-0.138669046,0.820651819,0.539397787,-0.138669046
